layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
25,residual,zu,tier_4,standard_translation,0.0115,0.022,20,0
25,attn_out,zu,tier_4,standard_translation,-0.0004,0.0009,20,0
25,mlp_out,zu,tier_4,standard_translation,0.0124,0.012,20,0
26,residual,zu,tier_4,standard_translation,0.0084,0.021,20,0
26,attn_out,zu,tier_4,standard_translation,-0.0016,0.0013,20,0
26,mlp_out,zu,tier_4,standard_translation,0.0058,0.0039,20,0
27,residual,zu,tier_4,standard_translation,0.0161,0.0171,20,0
27,attn_out,zu,tier_4,standard_translation,0.0023,0.0013,20,0
27,mlp_out,zu,tier_4,standard_translation,0.005,0.0028,20,0
28,residual,zu,tier_4,standard_translation,0.0207,0.0171,20,0
28,attn_out,zu,tier_4,standard_translation,-0.0012,0.0003,20,0
28,mlp_out,zu,tier_4,standard_translation,0.0067,0.0029,20,0
29,residual,zu,tier_4,standard_translation,0.0155,0.006,20,0
29,attn_out,zu,tier_4,standard_translation,0.0007,0.0011,20,0
29,mlp_out,zu,tier_4,standard_translation,0.0067,0.0059,20,0
30,residual,zu,tier_4,standard_translation,0.001,0.0045,20,0
30,attn_out,zu,tier_4,standard_translation,-0.0005,0.0003,20,0
30,mlp_out,zu,tier_4,standard_translation,-0.0013,0.0004,20,0
31,residual,zu,tier_4,standard_translation,0.0,0.0,20,0
31,attn_out,zu,tier_4,standard_translation,0.0,0.0,20,0
31,mlp_out,zu,tier_4,standard_translation,0.0,0.0,20,0
0,residual,gd,tier_4,standard_translation,0.0696,0.0443,20,0
0,attn_out,gd,tier_4,standard_translation,0.0244,0.0339,20,0
0,mlp_out,gd,tier_4,standard_translation,0.0349,0.0332,20,0
1,residual,gd,tier_4,standard_translation,0.0663,0.0339,20,0
1,attn_out,gd,tier_4,standard_translation,0.0101,0.0128,20,0
1,mlp_out,gd,tier_4,standard_translation,0.0238,0.0088,20,0
2,residual,gd,tier_4,standard_translation,0.0573,0.0307,20,0
2,attn_out,gd,tier_4,standard_translation,0.0146,0.0127,20,0
2,mlp_out,gd,tier_4,standard_translation,0.0451,0.0208,20,0
3,residual,gd,tier_4,standard_translation,0.0716,0.0386,20,0
3,attn_out,gd,tier_4,standard_translation,0.0101,0.01,20,0
3,mlp_out,gd,tier_4,standard_translation,0.029,0.0149,20,0
4,residual,gd,tier_4,standard_translation,0.0715,0.0426,20,0
4,attn_out,gd,tier_4,standard_translation,0.0104,0.0131,20,0
4,mlp_out,gd,tier_4,standard_translation,0.0279,0.0083,20,0
5,residual,gd,tier_4,standard_translation,0.0852,0.0428,20,0
5,attn_out,gd,tier_4,standard_translation,0.0021,0.0065,20,0
5,mlp_out,gd,tier_4,standard_translation,0.0198,0.0107,20,0
6,residual,gd,tier_4,standard_translation,0.0746,0.0439,20,0
6,attn_out,gd,tier_4,standard_translation,0.0074,0.008,20,0
6,mlp_out,gd,tier_4,standard_translation,0.0034,0.0141,20,0
7,residual,gd,tier_4,standard_translation,0.0827,0.0369,20,0
7,attn_out,gd,tier_4,standard_translation,0.0026,0.0073,20,0
7,mlp_out,gd,tier_4,standard_translation,0.0096,0.0155,20,0
8,residual,gd,tier_4,standard_translation,0.0564,0.039,20,0
8,attn_out,gd,tier_4,standard_translation,0.0015,0.0051,20,0
8,mlp_out,gd,tier_4,standard_translation,0.0064,0.0035,20,0
9,residual,gd,tier_4,standard_translation,0.0474,0.0323,20,0
9,attn_out,gd,tier_4,standard_translation,0.0029,0.0096,20,0
9,mlp_out,gd,tier_4,standard_translation,0.0081,0.0091,20,0
10,residual,gd,tier_4,standard_translation,0.042,0.035,20,0
10,attn_out,gd,tier_4,standard_translation,0.0052,0.0035,20,0
10,mlp_out,gd,tier_4,standard_translation,0.0006,0.0074,20,0
11,residual,gd,tier_4,standard_translation,0.0487,0.0368,20,0
11,attn_out,gd,tier_4,standard_translation,0.0016,0.0069,20,0
11,mlp_out,gd,tier_4,standard_translation,0.01,0.0111,20,0
12,residual,gd,tier_4,standard_translation,0.0204,0.0186,20,0
12,attn_out,gd,tier_4,standard_translation,0.0072,0.0033,20,0
12,mlp_out,gd,tier_4,standard_translation,-0.0003,0.005,20,0
13,residual,gd,tier_4,standard_translation,0.0087,0.0079,20,0
13,attn_out,gd,tier_4,standard_translation,0.0057,0.0011,20,0
13,mlp_out,gd,tier_4,standard_translation,-0.0007,0.0023,20,0
14,residual,gd,tier_4,standard_translation,0.0012,0.0061,20,0
14,attn_out,gd,tier_4,standard_translation,-0.0008,0.0014,20,0
14,mlp_out,gd,tier_4,standard_translation,0.0006,0.003,20,0
15,residual,gd,tier_4,standard_translation,-0.0044,0.0066,20,0
15,attn_out,gd,tier_4,standard_translation,0.0005,0.0008,20,0
15,mlp_out,gd,tier_4,standard_translation,0.0003,0.0006,20,0
16,residual,gd,tier_4,standard_translation,0.0016,0.0079,20,0
16,attn_out,gd,tier_4,standard_translation,0.0011,0.0004,20,0
16,mlp_out,gd,tier_4,standard_translation,-0.0003,0.0013,20,0
17,residual,gd,tier_4,standard_translation,-0.0002,0.0051,20,0
17,attn_out,gd,tier_4,standard_translation,0.0001,0.0005,20,0
17,mlp_out,gd,tier_4,standard_translation,0.0005,0.001,20,0
18,residual,gd,tier_4,standard_translation,0.0003,0.0046,20,0
18,attn_out,gd,tier_4,standard_translation,0.0001,0.0004,20,0
18,mlp_out,gd,tier_4,standard_translation,0.0001,0.0009,20,0
19,residual,gd,tier_4,standard_translation,0.0005,0.0047,20,0
19,attn_out,gd,tier_4,standard_translation,-0.001,0.0009,20,0
19,mlp_out,gd,tier_4,standard_translation,-0.0006,0.0011,20,0
20,residual,gd,tier_4,standard_translation,0.0002,0.0049,20,0
20,attn_out,gd,tier_4,standard_translation,0.0006,0.0007,20,0
20,mlp_out,gd,tier_4,standard_translation,0.0007,0.001,20,0
21,residual,gd,tier_4,standard_translation,0.0007,0.0046,20,0
21,attn_out,gd,tier_4,standard_translation,-0.0006,0.0005,20,0
21,mlp_out,gd,tier_4,standard_translation,-0.0004,0.0014,20,0
22,residual,gd,tier_4,standard_translation,-0.001,0.0045,20,0
22,attn_out,gd,tier_4,standard_translation,0.0004,0.0007,20,0
22,mlp_out,gd,tier_4,standard_translation,-0.0002,0.0004,20,0
23,residual,gd,tier_4,standard_translation,-0.0003,0.0047,20,0
23,attn_out,gd,tier_4,standard_translation,0.0001,0.0006,20,0
23,mlp_out,gd,tier_4,standard_translation,0.0014,0.0006,20,0
24,residual,gd,tier_4,standard_translation,-0.002,0.0038,20,0
24,attn_out,gd,tier_4,standard_translation,-0.0009,0.0007,20,0
24,mlp_out,gd,tier_4,standard_translation,-0.0009,0.0005,20,0
25,residual,gd,tier_4,standard_translation,-0.0012,0.0041,20,0
25,attn_out,gd,tier_4,standard_translation,0.0003,0.0003,20,0
25,mlp_out,gd,tier_4,standard_translation,-0.0006,0.0008,20,0
26,residual,gd,tier_4,standard_translation,-0.0016,0.0034,20,0
26,attn_out,gd,tier_4,standard_translation,0.0003,0.0005,20,0
26,mlp_out,gd,tier_4,standard_translation,-0.0007,0.001,20,0
27,residual,gd,tier_4,standard_translation,-0.0014,0.0033,20,0
27,attn_out,gd,tier_4,standard_translation,-0.0,0.0001,20,0
27,mlp_out,gd,tier_4,standard_translation,-0.0007,0.0011,20,0
28,residual,gd,tier_4,standard_translation,0.0,0.0032,20,0
28,attn_out,gd,tier_4,standard_translation,-0.0,0.0004,20,0
28,mlp_out,gd,tier_4,standard_translation,0.0009,0.0011,20,0
29,residual,gd,tier_4,standard_translation,0.0018,0.0034,20,0
29,attn_out,gd,tier_4,standard_translation,0.0004,0.0001,20,0
29,mlp_out,gd,tier_4,standard_translation,-0.0012,0.0007,20,0
30,residual,gd,tier_4,standard_translation,-0.0025,0.0008,20,0
30,attn_out,gd,tier_4,standard_translation,0.0001,0.0004,20,0
30,mlp_out,gd,tier_4,standard_translation,-0.0009,0.0004,20,0
31,residual,gd,tier_4,standard_translation,0.0,0.0,20,0
31,attn_out,gd,tier_4,standard_translation,0.0,0.0,20,0
31,mlp_out,gd,tier_4,standard_translation,0.0,0.0,20,0
0,residual,gn,tier_4,standard_translation,0.1405,0.089,20,0
0,attn_out,gn,tier_4,standard_translation,0.0487,0.0679,20,0
0,mlp_out,gn,tier_4,standard_translation,0.0926,0.085,20,0
1,residual,gn,tier_4,standard_translation,0.1129,0.0742,20,0
1,attn_out,gn,tier_4,standard_translation,0.0625,0.0584,20,0
1,mlp_out,gn,tier_4,standard_translation,0.0413,0.0801,20,0
2,residual,gn,tier_4,standard_translation,0.0975,0.0874,20,0
2,attn_out,gn,tier_4,standard_translation,0.0077,0.0306,20,0
2,mlp_out,gn,tier_4,standard_translation,0.0849,0.078,20,0
3,residual,gn,tier_4,standard_translation,0.0779,0.1095,20,0
3,attn_out,gn,tier_4,standard_translation,0.0372,0.0454,20,0
3,mlp_out,gn,tier_4,standard_translation,0.0754,0.0672,20,0
4,residual,gn,tier_4,standard_translation,0.0907,0.1021,20,0
4,attn_out,gn,tier_4,standard_translation,0.0051,0.0274,20,0
4,mlp_out,gn,tier_4,standard_translation,0.0606,0.0889,20,0
5,residual,gn,tier_4,standard_translation,0.1015,0.0902,20,0
5,attn_out,gn,tier_4,standard_translation,0.0356,0.011,20,0
5,mlp_out,gn,tier_4,standard_translation,0.0482,0.0556,20,0
6,residual,gn,tier_4,standard_translation,0.0745,0.103,20,0
6,attn_out,gn,tier_4,standard_translation,0.0082,0.0295,20,0
6,mlp_out,gn,tier_4,standard_translation,0.034,0.0311,20,0
7,residual,gn,tier_4,standard_translation,0.0553,0.0975,20,0
7,attn_out,gn,tier_4,standard_translation,0.0052,0.0101,20,0
7,mlp_out,gn,tier_4,standard_translation,-0.0016,0.015,20,0
8,residual,gn,tier_4,standard_translation,0.0348,0.0869,20,0
8,attn_out,gn,tier_4,standard_translation,0.0121,0.0101,20,0
8,mlp_out,gn,tier_4,standard_translation,0.0038,0.0153,20,0
9,residual,gn,tier_4,standard_translation,0.0271,0.0797,20,0
9,attn_out,gn,tier_4,standard_translation,0.003,0.0093,20,0
9,mlp_out,gn,tier_4,standard_translation,0.0145,0.0229,20,0
10,residual,gn,tier_4,standard_translation,0.0297,0.0877,20,0
10,attn_out,gn,tier_4,standard_translation,0.0023,0.0063,20,0
10,mlp_out,gn,tier_4,standard_translation,0.0113,0.0192,20,0
11,residual,gn,tier_4,standard_translation,0.041,0.0986,20,0
11,attn_out,gn,tier_4,standard_translation,-0.001,0.0136,20,0
11,mlp_out,gn,tier_4,standard_translation,0.0099,0.0176,20,0
12,residual,gn,tier_4,standard_translation,0.0128,0.0799,20,0
12,attn_out,gn,tier_4,standard_translation,-0.0133,0.0098,20,0
12,mlp_out,gn,tier_4,standard_translation,0.0082,0.0213,20,0
13,residual,gn,tier_4,standard_translation,0.0091,0.0696,20,0
13,attn_out,gn,tier_4,standard_translation,-0.0112,0.0046,20,0
13,mlp_out,gn,tier_4,standard_translation,0.0555,0.0523,20,0
14,residual,gn,tier_4,standard_translation,0.0166,0.0575,20,0
14,attn_out,gn,tier_4,standard_translation,0.0002,0.0071,20,0
14,mlp_out,gn,tier_4,standard_translation,0.0077,0.014,20,0
15,residual,gn,tier_4,standard_translation,0.0162,0.0587,20,0
15,attn_out,gn,tier_4,standard_translation,-0.0015,0.0027,20,0
15,mlp_out,gn,tier_4,standard_translation,0.0131,0.0259,20,0
16,residual,gn,tier_4,standard_translation,0.0203,0.0492,20,0
16,attn_out,gn,tier_4,standard_translation,0.0122,0.0152,20,0
16,mlp_out,gn,tier_4,standard_translation,0.0242,0.0176,20,0
17,residual,gn,tier_4,standard_translation,0.0209,0.0468,20,0
17,attn_out,gn,tier_4,standard_translation,0.0029,0.0048,20,0
17,mlp_out,gn,tier_4,standard_translation,0.0089,0.0243,20,0
18,residual,gn,tier_4,standard_translation,0.0231,0.0438,20,0
18,attn_out,gn,tier_4,standard_translation,0.0048,0.0068,20,0
18,mlp_out,gn,tier_4,standard_translation,0.0354,0.0359,20,0
19,residual,gn,tier_4,standard_translation,0.0282,0.0469,20,0
19,attn_out,gn,tier_4,standard_translation,0.0023,0.0021,20,0
19,mlp_out,gn,tier_4,standard_translation,0.0122,0.0168,20,0
20,residual,gn,tier_4,standard_translation,0.0188,0.0356,20,0
20,attn_out,gn,tier_4,standard_translation,-0.0001,0.0013,20,0
20,mlp_out,gn,tier_4,standard_translation,0.0178,0.0262,20,0
21,residual,gn,tier_4,standard_translation,0.021,0.0394,20,0
21,attn_out,gn,tier_4,standard_translation,0.0026,0.0029,20,0
21,mlp_out,gn,tier_4,standard_translation,0.006,0.006,20,0
22,residual,gn,tier_4,standard_translation,0.0212,0.0408,20,0
22,attn_out,gn,tier_4,standard_translation,0.002,0.0032,20,0
22,mlp_out,gn,tier_4,standard_translation,0.0068,0.0104,20,0
23,residual,gn,tier_4,standard_translation,0.0195,0.0406,20,0
23,attn_out,gn,tier_4,standard_translation,-0.0,0.001,20,0
23,mlp_out,gn,tier_4,standard_translation,0.014,0.0178,20,0
24,residual,gn,tier_4,standard_translation,0.0213,0.033,20,0
24,attn_out,gn,tier_4,standard_translation,-0.0046,0.0066,20,0
24,mlp_out,gn,tier_4,standard_translation,-0.0044,0.0067,20,0
25,residual,gn,tier_4,standard_translation,0.0216,0.0328,20,0
25,attn_out,gn,tier_4,standard_translation,-0.0002,0.0011,20,0
25,mlp_out,gn,tier_4,standard_translation,-0.0011,0.0024,20,0
26,residual,gn,tier_4,standard_translation,0.0201,0.0242,20,0
26,attn_out,gn,tier_4,standard_translation,0.0013,0.0007,20,0
26,mlp_out,gn,tier_4,standard_translation,0.012,0.0156,20,0
27,residual,gn,tier_4,standard_translation,0.0178,0.0199,20,0
27,attn_out,gn,tier_4,standard_translation,0.0014,0.0015,20,0
27,mlp_out,gn,tier_4,standard_translation,-0.0045,0.0059,20,0
28,residual,gn,tier_4,standard_translation,0.0142,0.016,20,0
28,attn_out,gn,tier_4,standard_translation,-0.0004,0.0007,20,0
28,mlp_out,gn,tier_4,standard_translation,0.0057,0.008,20,0
29,residual,gn,tier_4,standard_translation,0.0124,0.0094,20,0
29,attn_out,gn,tier_4,standard_translation,0.0015,0.0014,20,0
29,mlp_out,gn,tier_4,standard_translation,-0.0055,0.0065,20,0
30,residual,gn,tier_4,standard_translation,0.0011,0.0011,20,0
30,attn_out,gn,tier_4,standard_translation,-0.0,0.0005,20,0
30,mlp_out,gn,tier_4,standard_translation,0.0001,0.0009,20,0
31,residual,gn,tier_4,standard_translation,0.0,0.0,20,0
31,attn_out,gn,tier_4,standard_translation,0.0,0.0,20,0
31,mlp_out,gn,tier_4,standard_translation,0.0,0.0,20,0
0,residual,de,tier_1,transliteration,0.0085,0.0645,20,0
0,attn_out,de,tier_1,transliteration,-0.0037,0.028,20,0
0,mlp_out,de,tier_1,transliteration,0.0038,0.0455,20,0
1,residual,de,tier_1,transliteration,0.038,0.0705,20,0
1,attn_out,de,tier_1,transliteration,-0.0007,0.0261,20,0
1,mlp_out,de,tier_1,transliteration,-0.0017,0.0451,20,0
2,residual,de,tier_1,transliteration,0.0363,0.0683,20,0
2,attn_out,de,tier_1,transliteration,0.0035,0.0152,20,0
2,mlp_out,de,tier_1,transliteration,-0.005,0.0408,20,0
3,residual,de,tier_1,transliteration,0.0329,0.0545,20,0
3,attn_out,de,tier_1,transliteration,-0.1557,0.1466,20,0
3,mlp_out,de,tier_1,transliteration,0.0203,0.0218,20,0
4,residual,de,tier_1,transliteration,0.0339,0.0608,20,0
4,attn_out,de,tier_1,transliteration,0.0062,0.0161,20,0
4,mlp_out,de,tier_1,transliteration,-0.0107,0.0325,20,0
5,residual,de,tier_1,transliteration,0.0367,0.0577,20,0
5,attn_out,de,tier_1,transliteration,0.002,0.0106,20,0
5,mlp_out,de,tier_1,transliteration,0.0008,0.0244,20,0
6,residual,de,tier_1,transliteration,0.0375,0.0608,20,0
6,attn_out,de,tier_1,transliteration,0.0074,0.0225,20,0
6,mlp_out,de,tier_1,transliteration,0.0105,0.0329,20,0
7,residual,de,tier_1,transliteration,0.0431,0.0499,20,0
7,attn_out,de,tier_1,transliteration,-0.002,0.0134,20,0
7,mlp_out,de,tier_1,transliteration,-0.0021,0.0188,20,0
8,residual,de,tier_1,transliteration,0.0418,0.0456,20,0
8,attn_out,de,tier_1,transliteration,-0.0027,0.0172,20,0
8,mlp_out,de,tier_1,transliteration,0.0042,0.0197,20,0
9,residual,de,tier_1,transliteration,0.056,0.0368,20,0
9,attn_out,de,tier_1,transliteration,0.0176,0.023,20,0
9,mlp_out,de,tier_1,transliteration,0.0043,0.0228,20,0
10,residual,de,tier_1,transliteration,0.0574,0.0315,20,0
10,attn_out,de,tier_1,transliteration,0.0022,0.008,20,0
10,mlp_out,de,tier_1,transliteration,0.0223,0.0146,20,0
11,residual,de,tier_1,transliteration,0.0482,0.0255,20,0
11,attn_out,de,tier_1,transliteration,-0.0089,0.0038,20,0
11,mlp_out,de,tier_1,transliteration,0.0105,0.0151,20,0
12,residual,de,tier_1,transliteration,0.0359,0.022,20,0
12,attn_out,de,tier_1,transliteration,-0.0029,0.0122,20,0
12,mlp_out,de,tier_1,transliteration,0.0054,0.0145,20,0
13,residual,de,tier_1,transliteration,0.0193,0.0215,20,0
13,attn_out,de,tier_1,transliteration,-0.0027,0.0094,20,0
13,mlp_out,de,tier_1,transliteration,0.0186,0.0129,20,0
14,residual,de,tier_1,transliteration,0.0076,0.0221,20,0
14,attn_out,de,tier_1,transliteration,0.0109,0.0059,20,0
14,mlp_out,de,tier_1,transliteration,-0.0097,0.0073,20,0
15,residual,de,tier_1,transliteration,0.0046,0.0154,20,0
15,attn_out,de,tier_1,transliteration,0.0059,0.0061,20,0
15,mlp_out,de,tier_1,transliteration,0.0031,0.0075,20,0
16,residual,de,tier_1,transliteration,0.0057,0.0151,20,0
16,attn_out,de,tier_1,transliteration,0.0007,0.0043,20,0
16,mlp_out,de,tier_1,transliteration,-0.0025,0.005,20,0
17,residual,de,tier_1,transliteration,0.0131,0.0109,20,0
17,attn_out,de,tier_1,transliteration,0.0019,0.0041,20,0
17,mlp_out,de,tier_1,transliteration,-0.0005,0.0111,20,0
18,residual,de,tier_1,transliteration,0.0186,0.006,20,0
18,attn_out,de,tier_1,transliteration,0.0015,0.0018,20,0
18,mlp_out,de,tier_1,transliteration,-0.0016,0.008,20,0
19,residual,de,tier_1,transliteration,0.0157,0.0054,20,0
19,attn_out,de,tier_1,transliteration,-0.0019,0.0015,20,0
19,mlp_out,de,tier_1,transliteration,0.0055,0.0056,20,0
20,residual,de,tier_1,transliteration,0.0162,0.0046,20,0
20,attn_out,de,tier_1,transliteration,-0.0011,0.0012,20,0
20,mlp_out,de,tier_1,transliteration,0.0098,0.007,20,0
21,residual,de,tier_1,transliteration,0.0166,0.0043,20,0
21,attn_out,de,tier_1,transliteration,-0.0001,0.0019,20,0
21,mlp_out,de,tier_1,transliteration,-0.0029,0.0033,20,0
22,residual,de,tier_1,transliteration,0.0212,0.0046,20,0
22,attn_out,de,tier_1,transliteration,0.0002,0.001,20,0
22,mlp_out,de,tier_1,transliteration,0.0045,0.002,20,0
23,residual,de,tier_1,transliteration,0.0204,0.0046,20,0
23,attn_out,de,tier_1,transliteration,-0.0003,0.0017,20,0
23,mlp_out,de,tier_1,transliteration,0.0041,0.0027,20,0
24,residual,de,tier_1,transliteration,0.0186,0.0032,20,0
24,attn_out,de,tier_1,transliteration,0.0052,0.0022,20,0
24,mlp_out,de,tier_1,transliteration,0.0066,0.0046,20,0
25,residual,de,tier_1,transliteration,0.0193,0.0035,20,0
25,attn_out,de,tier_1,transliteration,0.0004,0.0027,20,0
25,mlp_out,de,tier_1,transliteration,0.0005,0.0054,20,0
26,residual,de,tier_1,transliteration,0.0159,0.0038,20,0
26,attn_out,de,tier_1,transliteration,0.0089,0.0029,20,0
26,mlp_out,de,tier_1,transliteration,0.0001,0.0028,20,0
27,residual,de,tier_1,transliteration,0.0158,0.0037,20,0
27,attn_out,de,tier_1,transliteration,0.0057,0.0027,20,0
27,mlp_out,de,tier_1,transliteration,0.0058,0.0039,20,0
28,residual,de,tier_1,transliteration,0.0107,0.0026,20,0
28,attn_out,de,tier_1,transliteration,0.0042,0.0005,20,0
28,mlp_out,de,tier_1,transliteration,-0.0001,0.0041,20,0
29,residual,de,tier_1,transliteration,0.0081,0.0038,20,0
29,attn_out,de,tier_1,transliteration,-0.0012,0.0021,20,0
29,mlp_out,de,tier_1,transliteration,0.0114,0.0052,20,0
30,residual,de,tier_1,transliteration,0.005,0.0021,20,0
30,attn_out,de,tier_1,transliteration,0.0028,0.0012,20,0
30,mlp_out,de,tier_1,transliteration,-0.001,0.0018,20,0
31,residual,de,tier_1,transliteration,0.0,0.0,20,0
31,attn_out,de,tier_1,transliteration,0.0,0.0,20,0
31,mlp_out,de,tier_1,transliteration,0.0,0.0,20,0
0,residual,fr,tier_1,transliteration,-0.0348,0.072,20,0
0,attn_out,fr,tier_1,transliteration,-0.0197,0.043,20,0
0,mlp_out,fr,tier_1,transliteration,-0.0223,0.0422,20,0
1,residual,fr,tier_1,transliteration,-0.0232,0.0763,20,0
1,attn_out,fr,tier_1,transliteration,-0.0179,0.0271,20,0
1,mlp_out,fr,tier_1,transliteration,-0.0288,0.0416,20,0
2,residual,fr,tier_1,transliteration,-0.0235,0.0753,20,0
2,attn_out,fr,tier_1,transliteration,-0.0029,0.0151,20,0
2,mlp_out,fr,tier_1,transliteration,-0.007,0.0412,20,0
3,residual,fr,tier_1,transliteration,-0.0103,0.067,20,0
3,attn_out,fr,tier_1,transliteration,-0.0699,0.0321,20,0
3,mlp_out,fr,tier_1,transliteration,-0.0204,0.0396,20,0
4,residual,fr,tier_1,transliteration,0.0157,0.0609,20,0
4,attn_out,fr,tier_1,transliteration,-0.0071,0.0112,20,0
4,mlp_out,fr,tier_1,transliteration,-0.0007,0.0245,20,0
5,residual,fr,tier_1,transliteration,0.014,0.0572,20,0
5,attn_out,fr,tier_1,transliteration,0.0038,0.0053,20,0
5,mlp_out,fr,tier_1,transliteration,-0.0079,0.0344,20,0
6,residual,fr,tier_1,transliteration,0.0201,0.051,20,0
6,attn_out,fr,tier_1,transliteration,0.004,0.0186,20,0
6,mlp_out,fr,tier_1,transliteration,0.0014,0.0296,20,0
7,residual,fr,tier_1,transliteration,0.0232,0.0423,20,0
7,attn_out,fr,tier_1,transliteration,-0.0038,0.0138,20,0
7,mlp_out,fr,tier_1,transliteration,-0.001,0.0166,20,0
8,residual,fr,tier_1,transliteration,0.0289,0.0379,20,0
8,attn_out,fr,tier_1,transliteration,-0.007,0.0113,20,0
8,mlp_out,fr,tier_1,transliteration,-0.0069,0.0143,20,0
9,residual,fr,tier_1,transliteration,0.0357,0.0334,20,0
9,attn_out,fr,tier_1,transliteration,0.0086,0.0077,20,0
9,mlp_out,fr,tier_1,transliteration,0.0078,0.0094,20,0
10,residual,fr,tier_1,transliteration,0.0341,0.0342,20,0
10,attn_out,fr,tier_1,transliteration,0.0043,0.0058,20,0
10,mlp_out,fr,tier_1,transliteration,0.01,0.0139,20,0
11,residual,fr,tier_1,transliteration,0.0323,0.0276,20,0
11,attn_out,fr,tier_1,transliteration,-0.0031,0.0053,20,0
11,mlp_out,fr,tier_1,transliteration,0.0165,0.019,20,0
