layer,component,language,tier,perturbation,mean_restoration,std_restoration,n_pairs_used,n_pairs_skipped
9,attn_out,de,tier_1,transliteration,-0.0027,0.0249,20,0
9,mlp_out,de,tier_1,transliteration,-0.0426,0.0392,20,0
10,residual,de,tier_1,transliteration,-0.0559,0.0775,20,0
10,attn_out,de,tier_1,transliteration,0.0277,0.0163,20,0
10,mlp_out,de,tier_1,transliteration,-0.0461,0.0321,20,0
11,residual,de,tier_1,transliteration,-0.0888,0.1059,20,0
11,attn_out,de,tier_1,transliteration,0.0096,0.0285,20,0
11,mlp_out,de,tier_1,transliteration,-0.0001,0.0458,20,0
12,residual,de,tier_1,transliteration,-0.1139,0.1322,20,0
12,attn_out,de,tier_1,transliteration,0.0037,0.0192,20,0
12,mlp_out,de,tier_1,transliteration,-0.0362,0.0323,20,0
13,residual,de,tier_1,transliteration,-0.1103,0.1301,20,0
13,attn_out,de,tier_1,transliteration,0.0124,0.0235,20,0
13,mlp_out,de,tier_1,transliteration,-0.008,0.0439,20,0
14,residual,de,tier_1,transliteration,-0.1008,0.123,20,0
14,attn_out,de,tier_1,transliteration,-0.009,0.0164,20,0
14,mlp_out,de,tier_1,transliteration,-0.0488,0.0524,20,0
15,residual,de,tier_1,transliteration,-0.1037,0.123,20,0
15,attn_out,de,tier_1,transliteration,0.0009,0.0288,20,0
15,mlp_out,de,tier_1,transliteration,-0.0067,0.0227,20,0
16,residual,de,tier_1,transliteration,-0.0961,0.1072,20,0
16,attn_out,de,tier_1,transliteration,0.0055,0.0184,20,0
16,mlp_out,de,tier_1,transliteration,-0.0029,0.015,20,0
17,residual,de,tier_1,transliteration,-0.0873,0.103,20,0
17,attn_out,de,tier_1,transliteration,-0.0064,0.0192,20,0
17,mlp_out,de,tier_1,transliteration,-0.0516,0.0391,20,0
18,residual,de,tier_1,transliteration,-0.052,0.0437,20,0
18,attn_out,de,tier_1,transliteration,0.0115,0.0264,20,0
18,mlp_out,de,tier_1,transliteration,-0.018,0.0254,20,0
19,residual,de,tier_1,transliteration,-0.0165,0.0271,20,0
19,attn_out,de,tier_1,transliteration,-0.0049,0.011,20,0
19,mlp_out,de,tier_1,transliteration,0.0042,0.0338,20,0
20,residual,de,tier_1,transliteration,0.0105,0.0222,20,0
20,attn_out,de,tier_1,transliteration,-0.0023,0.0037,20,0
20,mlp_out,de,tier_1,transliteration,-0.007,0.0106,20,0
21,residual,de,tier_1,transliteration,0.0165,0.0178,20,0
21,attn_out,de,tier_1,transliteration,0.0049,0.0038,20,0
21,mlp_out,de,tier_1,transliteration,0.0039,0.005,20,0
22,residual,de,tier_1,transliteration,0.0231,0.023,20,0
22,attn_out,de,tier_1,transliteration,0.001,0.0012,20,0
22,mlp_out,de,tier_1,transliteration,0.007,0.0123,20,0
23,residual,de,tier_1,transliteration,0.0245,0.0253,20,0
23,attn_out,de,tier_1,transliteration,0.0027,0.0037,20,0
23,mlp_out,de,tier_1,transliteration,0.007,0.0099,20,0
24,residual,de,tier_1,transliteration,0.0209,0.0192,20,0
24,attn_out,de,tier_1,transliteration,0.001,0.0008,20,0
24,mlp_out,de,tier_1,transliteration,0.0074,0.0065,20,0
25,residual,de,tier_1,transliteration,0.0183,0.0171,20,0
25,attn_out,de,tier_1,transliteration,-0.0026,0.0011,20,0
25,mlp_out,de,tier_1,transliteration,0.0054,0.0042,20,0
26,residual,de,tier_1,transliteration,0.0122,0.0131,20,0
26,attn_out,de,tier_1,transliteration,0.0046,0.0035,20,0
26,mlp_out,de,tier_1,transliteration,-0.0006,0.0032,20,0
27,residual,de,tier_1,transliteration,0.0,0.0,20,0
27,attn_out,de,tier_1,transliteration,0.0,0.0,20,0
27,mlp_out,de,tier_1,transliteration,0.0,0.0,20,0
0,residual,fr,tier_1,transliteration,0.0736,0.0603,20,0
0,attn_out,fr,tier_1,transliteration,0.0745,0.057,20,0
0,mlp_out,fr,tier_1,transliteration,0.0325,0.0562,20,0
1,residual,fr,tier_1,transliteration,0.062,0.0668,20,0
1,attn_out,fr,tier_1,transliteration,0.0217,0.0332,20,0
1,mlp_out,fr,tier_1,transliteration,0.0083,0.0307,20,0
2,residual,fr,tier_1,transliteration,0.0767,0.0758,20,0
2,attn_out,fr,tier_1,transliteration,0.0208,0.0192,20,0
2,mlp_out,fr,tier_1,transliteration,0.0521,0.0448,20,0
3,residual,fr,tier_1,transliteration,0.0625,0.0744,20,0
3,attn_out,fr,tier_1,transliteration,0.005,0.0156,20,0
3,mlp_out,fr,tier_1,transliteration,0.0179,0.0376,20,0
4,residual,fr,tier_1,transliteration,0.0585,0.0783,20,0
4,attn_out,fr,tier_1,transliteration,0.0064,0.0243,20,0
4,mlp_out,fr,tier_1,transliteration,0.0028,0.0372,20,0
5,residual,fr,tier_1,transliteration,0.0332,0.0836,20,0
5,attn_out,fr,tier_1,transliteration,0.0031,0.0196,20,0
5,mlp_out,fr,tier_1,transliteration,0.0235,0.0268,20,0
6,residual,fr,tier_1,transliteration,0.0102,0.0844,20,0
6,attn_out,fr,tier_1,transliteration,0.0232,0.0223,20,0
6,mlp_out,fr,tier_1,transliteration,-0.015,0.0431,20,0
7,residual,fr,tier_1,transliteration,0.0222,0.0773,20,0
7,attn_out,fr,tier_1,transliteration,0.0109,0.0296,20,0
7,mlp_out,fr,tier_1,transliteration,-0.009,0.0308,20,0
8,residual,fr,tier_1,transliteration,0.036,0.0745,20,0
8,attn_out,fr,tier_1,transliteration,0.0094,0.0157,20,0
8,mlp_out,fr,tier_1,transliteration,-0.0166,0.0344,20,0
9,residual,fr,tier_1,transliteration,0.0329,0.0784,20,0
9,attn_out,fr,tier_1,transliteration,-0.0179,0.0199,20,0
9,mlp_out,fr,tier_1,transliteration,-0.0199,0.0139,20,0
10,residual,fr,tier_1,transliteration,0.0563,0.0882,20,0
10,attn_out,fr,tier_1,transliteration,0.0098,0.0084,20,0
10,mlp_out,fr,tier_1,transliteration,-0.0251,0.0283,20,0
11,residual,fr,tier_1,transliteration,0.0585,0.0833,20,0
11,attn_out,fr,tier_1,transliteration,0.003,0.0207,20,0
11,mlp_out,fr,tier_1,transliteration,-0.0144,0.037,20,0
12,residual,fr,tier_1,transliteration,0.0499,0.0759,20,0
12,attn_out,fr,tier_1,transliteration,-0.0043,0.0138,20,0
12,mlp_out,fr,tier_1,transliteration,-0.0189,0.0285,20,0
13,residual,fr,tier_1,transliteration,0.0441,0.0997,20,0
13,attn_out,fr,tier_1,transliteration,-0.0053,0.0201,20,0
13,mlp_out,fr,tier_1,transliteration,-0.0174,0.0335,20,0
14,residual,fr,tier_1,transliteration,0.0423,0.1146,20,0
14,attn_out,fr,tier_1,transliteration,-0.0022,0.0075,20,0
14,mlp_out,fr,tier_1,transliteration,-0.0116,0.0142,20,0
15,residual,fr,tier_1,transliteration,0.0423,0.1076,20,0
15,attn_out,fr,tier_1,transliteration,-0.0003,0.0045,20,0
15,mlp_out,fr,tier_1,transliteration,-0.0137,0.0257,20,0
16,residual,fr,tier_1,transliteration,0.0496,0.1039,20,0
16,attn_out,fr,tier_1,transliteration,0.0038,0.0059,20,0
16,mlp_out,fr,tier_1,transliteration,0.0106,0.0432,20,0
17,residual,fr,tier_1,transliteration,0.071,0.109,20,0
17,attn_out,fr,tier_1,transliteration,-0.0036,0.0054,20,0
17,mlp_out,fr,tier_1,transliteration,-0.012,0.025,20,0
18,residual,fr,tier_1,transliteration,0.0181,0.0512,20,0
18,attn_out,fr,tier_1,transliteration,-0.003,0.0121,20,0
18,mlp_out,fr,tier_1,transliteration,-0.0145,0.011,20,0
19,residual,fr,tier_1,transliteration,0.0129,0.0418,20,0
19,attn_out,fr,tier_1,transliteration,-0.0024,0.0066,20,0
19,mlp_out,fr,tier_1,transliteration,-0.0024,0.0132,20,0
20,residual,fr,tier_1,transliteration,0.0158,0.0274,20,0
20,attn_out,fr,tier_1,transliteration,0.0004,0.0029,20,0
20,mlp_out,fr,tier_1,transliteration,-0.0036,0.0085,20,0
21,residual,fr,tier_1,transliteration,0.0179,0.0234,20,0
21,attn_out,fr,tier_1,transliteration,-0.0015,0.0035,20,0
21,mlp_out,fr,tier_1,transliteration,-0.0048,0.0152,20,0
22,residual,fr,tier_1,transliteration,0.015,0.0146,20,0
22,attn_out,fr,tier_1,transliteration,0.0002,0.0019,20,0
22,mlp_out,fr,tier_1,transliteration,0.0009,0.0026,20,0
23,residual,fr,tier_1,transliteration,0.0091,0.0062,20,0
23,attn_out,fr,tier_1,transliteration,0.0016,0.0015,20,0
23,mlp_out,fr,tier_1,transliteration,0.0019,0.0019,20,0
24,residual,fr,tier_1,transliteration,0.0081,0.0052,20,0
24,attn_out,fr,tier_1,transliteration,0.0019,0.001,20,0
24,mlp_out,fr,tier_1,transliteration,0.0032,0.0012,20,0
25,residual,fr,tier_1,transliteration,0.0064,0.0034,20,0
25,attn_out,fr,tier_1,transliteration,-0.001,0.001,20,0
25,mlp_out,fr,tier_1,transliteration,0.0018,0.0021,20,0
26,residual,fr,tier_1,transliteration,0.0049,0.002,20,0
26,attn_out,fr,tier_1,transliteration,0.002,0.0013,20,0
26,mlp_out,fr,tier_1,transliteration,0.0021,0.0015,20,0
27,residual,fr,tier_1,transliteration,0.0,0.0,20,0
27,attn_out,fr,tier_1,transliteration,0.0,0.0,20,0
27,mlp_out,fr,tier_1,transliteration,0.0,0.0,20,0
0,residual,zh,tier_1,transliteration,-0.0538,0.1116,20,0
0,attn_out,zh,tier_1,transliteration,-0.0379,0.1053,20,0
0,mlp_out,zh,tier_1,transliteration,-0.0036,0.0931,20,0
1,residual,zh,tier_1,transliteration,-0.0758,0.1435,20,0
1,attn_out,zh,tier_1,transliteration,0.0208,0.0285,20,0
1,mlp_out,zh,tier_1,transliteration,0.0078,0.0384,20,0
2,residual,zh,tier_1,transliteration,-0.088,0.0938,20,0
2,attn_out,zh,tier_1,transliteration,0.0187,0.0538,20,0
2,mlp_out,zh,tier_1,transliteration,0.0084,0.143,20,0
3,residual,zh,tier_1,transliteration,-0.1236,0.087,20,0
3,attn_out,zh,tier_1,transliteration,-0.0078,0.0587,20,0
3,mlp_out,zh,tier_1,transliteration,-0.0176,0.021,20,0
4,residual,zh,tier_1,transliteration,-0.1157,0.1,20,0
4,attn_out,zh,tier_1,transliteration,-0.0231,0.0229,20,0
4,mlp_out,zh,tier_1,transliteration,0.0054,0.0479,20,0
5,residual,zh,tier_1,transliteration,-0.1101,0.0991,20,0
5,attn_out,zh,tier_1,transliteration,0.0029,0.0402,20,0
5,mlp_out,zh,tier_1,transliteration,-0.0657,0.1611,20,0
6,residual,zh,tier_1,transliteration,-0.1526,0.153,20,0
6,attn_out,zh,tier_1,transliteration,-0.0157,0.0391,20,0
6,mlp_out,zh,tier_1,transliteration,0.0076,0.0732,20,0
7,residual,zh,tier_1,transliteration,-0.2297,0.2751,20,0
7,attn_out,zh,tier_1,transliteration,0.0276,0.0235,20,0
7,mlp_out,zh,tier_1,transliteration,0.0306,0.0605,20,0
8,residual,zh,tier_1,transliteration,-0.255,0.3266,20,0
8,attn_out,zh,tier_1,transliteration,-0.013,0.0149,20,0
8,mlp_out,zh,tier_1,transliteration,-0.0367,0.0571,20,0
9,residual,zh,tier_1,transliteration,-0.2026,0.3026,20,0
9,attn_out,zh,tier_1,transliteration,-0.0146,0.0146,20,0
9,mlp_out,zh,tier_1,transliteration,0.0038,0.05,20,0
10,residual,zh,tier_1,transliteration,-0.1788,0.3144,20,0
10,attn_out,zh,tier_1,transliteration,-0.0056,0.0112,20,0
10,mlp_out,zh,tier_1,transliteration,-0.0307,0.0407,20,0
11,residual,zh,tier_1,transliteration,-0.2013,0.3246,20,0
11,attn_out,zh,tier_1,transliteration,-0.0074,0.023,20,0
11,mlp_out,zh,tier_1,transliteration,-0.0016,0.0663,20,0
12,residual,zh,tier_1,transliteration,-0.1764,0.2988,20,0
12,attn_out,zh,tier_1,transliteration,0.0008,0.0179,20,0
12,mlp_out,zh,tier_1,transliteration,-0.0055,0.0399,20,0
13,residual,zh,tier_1,transliteration,-0.1649,0.2306,20,0
13,attn_out,zh,tier_1,transliteration,0.0076,0.0237,20,0
13,mlp_out,zh,tier_1,transliteration,0.0071,0.0422,20,0
14,residual,zh,tier_1,transliteration,-0.1852,0.2677,20,0
14,attn_out,zh,tier_1,transliteration,0.0042,0.0105,20,0
14,mlp_out,zh,tier_1,transliteration,-0.031,0.0482,20,0
15,residual,zh,tier_1,transliteration,-0.197,0.2559,20,0
15,attn_out,zh,tier_1,transliteration,0.0157,0.0273,20,0
15,mlp_out,zh,tier_1,transliteration,-0.0097,0.0205,20,0
16,residual,zh,tier_1,transliteration,-0.1897,0.2533,20,0
16,attn_out,zh,tier_1,transliteration,0.0001,0.0064,20,0
16,mlp_out,zh,tier_1,transliteration,-0.0282,0.039,20,0
17,residual,zh,tier_1,transliteration,-0.1784,0.2471,20,0
17,attn_out,zh,tier_1,transliteration,0.007,0.0217,20,0
17,mlp_out,zh,tier_1,transliteration,0.0009,0.0435,20,0
18,residual,zh,tier_1,transliteration,-0.0986,0.1288,20,0
18,attn_out,zh,tier_1,transliteration,0.0196,0.0225,20,0
18,mlp_out,zh,tier_1,transliteration,0.0109,0.014,20,0
19,residual,zh,tier_1,transliteration,-0.0419,0.0968,20,0
19,attn_out,zh,tier_1,transliteration,-0.0066,0.0109,20,0
19,mlp_out,zh,tier_1,transliteration,0.0075,0.0226,20,0
20,residual,zh,tier_1,transliteration,-0.0551,0.1046,20,0
20,attn_out,zh,tier_1,transliteration,-0.0035,0.0031,20,0
20,mlp_out,zh,tier_1,transliteration,0.0041,0.0093,20,0
21,residual,zh,tier_1,transliteration,-0.026,0.0811,20,0
21,attn_out,zh,tier_1,transliteration,0.0007,0.0025,20,0
21,mlp_out,zh,tier_1,transliteration,-0.0007,0.0063,20,0
22,residual,zh,tier_1,transliteration,0.0334,0.0779,20,0
22,attn_out,zh,tier_1,transliteration,-0.0012,0.0036,20,0
22,mlp_out,zh,tier_1,transliteration,-0.0027,0.0066,20,0
23,residual,zh,tier_1,transliteration,0.0185,0.0561,20,0
23,attn_out,zh,tier_1,transliteration,0.0015,0.0024,20,0
23,mlp_out,zh,tier_1,transliteration,0.0025,0.0028,20,0
24,residual,zh,tier_1,transliteration,0.0207,0.0428,20,0
24,attn_out,zh,tier_1,transliteration,-0.0019,0.0026,20,0
24,mlp_out,zh,tier_1,transliteration,0.0017,0.0036,20,0
25,residual,zh,tier_1,transliteration,0.0211,0.0421,20,0
25,attn_out,zh,tier_1,transliteration,-0.0002,0.0017,20,0
25,mlp_out,zh,tier_1,transliteration,0.0007,0.0051,20,0
26,residual,zh,tier_1,transliteration,0.0015,0.0153,20,0
26,attn_out,zh,tier_1,transliteration,-0.0025,0.0023,20,0
26,mlp_out,zh,tier_1,transliteration,-0.0014,0.002,20,0
27,residual,zh,tier_1,transliteration,0.0,0.0,20,0
27,attn_out,zh,tier_1,transliteration,0.0,0.0,20,0
27,mlp_out,zh,tier_1,transliteration,0.0,0.0,20,0
0,residual,es,tier_1,transliteration,-1.9017,3.5887,20,0
0,attn_out,es,tier_1,transliteration,-1.8897,3.5488,20,0
0,mlp_out,es,tier_1,transliteration,-0.9713,2.3988,20,0
1,residual,es,tier_1,transliteration,-1.3044,2.2784,20,0
1,attn_out,es,tier_1,transliteration,-0.1847,0.319,20,0
1,mlp_out,es,tier_1,transliteration,-0.187,0.5426,20,0
2,residual,es,tier_1,transliteration,-1.3488,2.2612,20,0
2,attn_out,es,tier_1,transliteration,-0.0416,0.0989,20,0
2,mlp_out,es,tier_1,transliteration,-0.5773,1.3065,20,0
3,residual,es,tier_1,transliteration,-1.0004,1.6788,20,0
3,attn_out,es,tier_1,transliteration,0.3373,0.5886,20,0
3,mlp_out,es,tier_1,transliteration,-0.0767,0.4665,20,0
4,residual,es,tier_1,transliteration,-0.9863,1.6526,20,0
4,attn_out,es,tier_1,transliteration,0.1668,0.3371,20,0
4,mlp_out,es,tier_1,transliteration,-0.3291,0.5124,20,0
5,residual,es,tier_1,transliteration,-0.378,0.7183,20,0
5,attn_out,es,tier_1,transliteration,-0.0249,0.1373,20,0
5,mlp_out,es,tier_1,transliteration,-0.0907,0.4064,20,0
6,residual,es,tier_1,transliteration,0.9454,1.5402,20,0
6,attn_out,es,tier_1,transliteration,0.0604,0.1199,20,0
6,mlp_out,es,tier_1,transliteration,0.663,0.9458,20,0
7,residual,es,tier_1,transliteration,0.9576,1.5671,20,0
7,attn_out,es,tier_1,transliteration,0.3319,0.8516,20,0
7,mlp_out,es,tier_1,transliteration,-0.1226,0.4188,20,0
8,residual,es,tier_1,transliteration,0.8448,1.366,20,0
8,attn_out,es,tier_1,transliteration,0.3074,0.6363,20,0
8,mlp_out,es,tier_1,transliteration,0.0926,0.5715,20,0
9,residual,es,tier_1,transliteration,0.4876,0.856,20,0
9,attn_out,es,tier_1,transliteration,-0.146,0.1798,20,0
9,mlp_out,es,tier_1,transliteration,1.0947,1.7957,20,0
10,residual,es,tier_1,transliteration,0.3416,0.6907,20,0
10,attn_out,es,tier_1,transliteration,0.0776,0.5778,20,0
10,mlp_out,es,tier_1,transliteration,0.221,0.5586,20,0
11,residual,es,tier_1,transliteration,0.5998,0.9804,20,0
11,attn_out,es,tier_1,transliteration,-0.2126,0.478,20,0
11,mlp_out,es,tier_1,transliteration,0.2096,0.3381,20,0
12,residual,es,tier_1,transliteration,0.7676,1.2013,20,0
12,attn_out,es,tier_1,transliteration,0.4221,0.5141,20,0
12,mlp_out,es,tier_1,transliteration,0.8086,1.0864,20,0
13,residual,es,tier_1,transliteration,0.3434,0.5682,20,0
13,attn_out,es,tier_1,transliteration,0.0151,0.3789,20,0
13,mlp_out,es,tier_1,transliteration,0.2718,0.4375,20,0
14,residual,es,tier_1,transliteration,0.0736,0.3738,20,0
14,attn_out,es,tier_1,transliteration,-0.141,0.1463,20,0
14,mlp_out,es,tier_1,transliteration,0.3032,0.5468,20,0
15,residual,es,tier_1,transliteration,0.0926,0.6849,20,0
15,attn_out,es,tier_1,transliteration,-0.0887,0.1564,20,0
15,mlp_out,es,tier_1,transliteration,0.4218,0.6186,20,0
16,residual,es,tier_1,transliteration,0.0542,0.6349,20,0
16,attn_out,es,tier_1,transliteration,-0.0019,0.0504,20,0
16,mlp_out,es,tier_1,transliteration,0.0804,0.1582,20,0
17,residual,es,tier_1,transliteration,-0.2549,0.9154,20,0
17,attn_out,es,tier_1,transliteration,0.0964,0.2288,20,0
17,mlp_out,es,tier_1,transliteration,-0.506,1.1087,20,0
18,residual,es,tier_1,transliteration,0.5301,0.7698,20,0
18,attn_out,es,tier_1,transliteration,0.1568,0.1813,20,0
18,mlp_out,es,tier_1,transliteration,0.0311,0.0944,20,0
19,residual,es,tier_1,transliteration,0.2042,0.3013,20,0
19,attn_out,es,tier_1,transliteration,0.0894,0.1125,20,0
19,mlp_out,es,tier_1,transliteration,0.2374,0.3715,20,0
20,residual,es,tier_1,transliteration,0.0013,0.1183,20,0
20,attn_out,es,tier_1,transliteration,-0.0005,0.03,20,0
20,mlp_out,es,tier_1,transliteration,0.1632,0.2382,20,0
21,residual,es,tier_1,transliteration,-0.1755,0.2792,20,0
21,attn_out,es,tier_1,transliteration,-0.0136,0.0262,20,0
21,mlp_out,es,tier_1,transliteration,-0.0226,0.0328,20,0
22,residual,es,tier_1,transliteration,-0.2285,0.3849,20,0
22,attn_out,es,tier_1,transliteration,-0.008,0.0162,20,0
22,mlp_out,es,tier_1,transliteration,-0.0646,0.1001,20,0
23,residual,es,tier_1,transliteration,-0.2243,0.3576,20,0
23,attn_out,es,tier_1,transliteration,-0.0175,0.0278,20,0
23,mlp_out,es,tier_1,transliteration,-0.0292,0.0484,20,0
24,residual,es,tier_1,transliteration,-0.1866,0.295,20,0
24,attn_out,es,tier_1,transliteration,-0.0157,0.0245,20,0
24,mlp_out,es,tier_1,transliteration,-0.0531,0.0772,20,0
25,residual,es,tier_1,transliteration,-0.1007,0.1675,20,0
25,attn_out,es,tier_1,transliteration,0.0117,0.0401,20,0
25,mlp_out,es,tier_1,transliteration,-0.0063,0.0081,20,0
26,residual,es,tier_1,transliteration,-0.0782,0.1312,20,0
26,attn_out,es,tier_1,transliteration,-0.035,0.0529,20,0
26,mlp_out,es,tier_1,transliteration,-0.0127,0.027,20,0
27,residual,es,tier_1,transliteration,0.0,0.0,20,0
27,attn_out,es,tier_1,transliteration,0.0,0.0,20,0
27,mlp_out,es,tier_1,transliteration,0.0,0.0,20,0
0,residual,ar,tier_2,transliteration,0.0432,0.0491,20,0
0,attn_out,ar,tier_2,transliteration,0.0456,0.0545,20,0
0,mlp_out,ar,tier_2,transliteration,0.008,0.0205,20,0
1,residual,ar,tier_2,transliteration,0.042,0.0418,20,0
1,attn_out,ar,tier_2,transliteration,-0.0081,0.0216,20,0
1,mlp_out,ar,tier_2,transliteration,-0.0,0.0126,20,0
2,residual,ar,tier_2,transliteration,0.0547,0.0376,20,0
2,attn_out,ar,tier_2,transliteration,0.0045,0.0206,20,0
2,mlp_out,ar,tier_2,transliteration,0.0022,0.0222,20,0
3,residual,ar,tier_2,transliteration,0.0698,0.0498,20,0
3,attn_out,ar,tier_2,transliteration,-0.0095,0.0096,20,0
3,mlp_out,ar,tier_2,transliteration,-0.003,0.0138,20,0
4,residual,ar,tier_2,transliteration,0.057,0.0448,20,0
4,attn_out,ar,tier_2,transliteration,-0.0002,0.0037,20,0
4,mlp_out,ar,tier_2,transliteration,0.0114,0.0153,20,0
5,residual,ar,tier_2,transliteration,0.0644,0.0422,20,0
5,attn_out,ar,tier_2,transliteration,0.0009,0.0069,20,0
5,mlp_out,ar,tier_2,transliteration,0.0209,0.0192,20,0
6,residual,ar,tier_2,transliteration,0.0644,0.0409,20,0
6,attn_out,ar,tier_2,transliteration,0.0003,0.0134,20,0
6,mlp_out,ar,tier_2,transliteration,0.0057,0.0132,20,0
7,residual,ar,tier_2,transliteration,0.0666,0.0661,20,0
7,attn_out,ar,tier_2,transliteration,0.0054,0.0088,20,0
7,mlp_out,ar,tier_2,transliteration,0.0256,0.0131,20,0
8,residual,ar,tier_2,transliteration,0.0662,0.0609,20,0
8,attn_out,ar,tier_2,transliteration,0.0061,0.0079,20,0
8,mlp_out,ar,tier_2,transliteration,0.005,0.0066,20,0
9,residual,ar,tier_2,transliteration,0.0558,0.0544,20,0
9,attn_out,ar,tier_2,transliteration,0.0061,0.0058,20,0
9,mlp_out,ar,tier_2,transliteration,-0.0014,0.0097,20,0
10,residual,ar,tier_2,transliteration,0.0534,0.0425,20,0
10,attn_out,ar,tier_2,transliteration,-0.0023,0.0042,20,0
10,mlp_out,ar,tier_2,transliteration,0.0049,0.0144,20,0
11,residual,ar,tier_2,transliteration,0.0458,0.0449,20,0
11,attn_out,ar,tier_2,transliteration,-0.0032,0.009,20,0
11,mlp_out,ar,tier_2,transliteration,0.0052,0.0145,20,0
12,residual,ar,tier_2,transliteration,0.0453,0.0445,20,0
12,attn_out,ar,tier_2,transliteration,-0.006,0.0042,20,0
12,mlp_out,ar,tier_2,transliteration,-0.0024,0.0051,20,0
13,residual,ar,tier_2,transliteration,0.0382,0.0525,20,0
13,attn_out,ar,tier_2,transliteration,0.0019,0.0025,20,0
13,mlp_out,ar,tier_2,transliteration,0.007,0.0049,20,0
14,residual,ar,tier_2,transliteration,0.0347,0.0519,20,0
14,attn_out,ar,tier_2,transliteration,-0.0001,0.0025,20,0
14,mlp_out,ar,tier_2,transliteration,0.0091,0.0043,20,0
15,residual,ar,tier_2,transliteration,0.0169,0.0503,20,0
15,attn_out,ar,tier_2,transliteration,0.0002,0.003,20,0
15,mlp_out,ar,tier_2,transliteration,0.0071,0.0078,20,0
16,residual,ar,tier_2,transliteration,0.0165,0.0502,20,0
16,attn_out,ar,tier_2,transliteration,0.0005,0.0009,20,0
16,mlp_out,ar,tier_2,transliteration,0.0006,0.0048,20,0
17,residual,ar,tier_2,transliteration,0.0103,0.0367,20,0
17,attn_out,ar,tier_2,transliteration,0.0013,0.0018,20,0
17,mlp_out,ar,tier_2,transliteration,-0.0007,0.006,20,0
18,residual,ar,tier_2,transliteration,-0.0043,0.0052,20,0
18,attn_out,ar,tier_2,transliteration,-0.0009,0.0044,20,0
18,mlp_out,ar,tier_2,transliteration,-0.0066,0.0075,20,0
